"gene","rho","p","padj"
"AFTPH",0.54391888261491,0.0196275832033862,0.0806956971469926
"AGA",0.553461319152013,0.0171836399395176,0.0743150264690718
"AGAP1",-0.534376446077806,0.0223371497884152,0.0874133300087793
"AGAP2",0.572546192226221,0.013018892491538,0.0631023268674427
"AGAP2-AS1",-0.279911471755041,0.260597241698235,0.44279200562419
"AGAP3",0.626619999269808,0.00539075178200044,0.0370642222903215
"AGAP4",-0.372155024947044,0.128308178494489,0.280108209993088
"AGAP5",-0.556642131331048,0.01642479458624,0.072455450912248
"AGAP9",-0.302177157008283,0.22294494364337,0.401304946214996
"AGBL1",-0.324442842261525,0.188998593038335,0.362687806189601
"AGBL2",-0.330804466619594,0.179970343304257,0.351658645780459
"AGBL3",-0.477121826855184,0.0452667271687524,0.139921111929726
"AGBL4",-0.298996344829249,0.228095681279389,0.406919411973819
"AGBL5",-0.779298983863467,0.000137817632006879,0.00510801088797086
"AGER",-0.311719593545387,0.207946288007384,0.38478601576133
"AGFG1",0.483483451213253,0.0420786529648235,0.132968543368842
"AGFG2",0.330804466619594,0.179970343304257,0.351658645780459
"AGGF1",-0.687055430671465,0.00163265869225251,0.0188220867492297
"AGK",-0.0604354314016566,0.811714193149572,0.886315018500158
"AGL",-0.664789745418223,0.00261276204300535,0.024658952189792
"AGMAT",0.14631736023559,0.562360757543833,0.712937245785863
"AGMO",0.238560913427592,0.340423472051444,0.524495495517334
"AGO1",-0.0477121826855184,0.850877093167995,0.911361847373639
"AGO2",0.702959491566638,0.00113810140689214,0.0153728970008612
"AGO3",0.540738070435875,0.0205003265131794,0.0830780654873973
"AGO4",-0.0922435531920022,0.715829665482683,0.826300293215516
"AGPAT1",-0.130413299340417,0.606003334319509,0.747105204937924
"AGPAT2",0.458036953780977,0.0559371439534196,0.160843623470469
"AGPAT3",-0.0159040608951728,0.950057491398571,0.970666219957866
"AGPAT4",0.629800811448843,0.00509300998070578,0.0359264656376431
"AGPAT5",0.464398578139046,0.0521898885443222,0.153428213483375
"AGPS",0.728405988998914,0.000607933276267594,0.010899375167369
"AGR2",0.772937359505398,0.000169270790503496,0.00568893305914208
"AGR3",-0.178125482025935,0.479470083460464,0.647511563368353
"AGRN",0.178125482025935,0.479470083460463,0.647511563368353
"AGTPBP1",0.566184567868152,0.0143062223119229,0.0667007012045897
"AGTRAP",0.620258374911739,0.0060287152723868,0.0394923670750439
"AHCTF1",0.203571979458212,0.417816571568208,0.594623182202397
"AHCY",-0.14631736023559,0.562360757543834,0.712937245785863
"AHCYL1",0.00318081217903456,0.990005838297366,0.9918064855049
"AHCYL2",-0.636162435806912,0.00453762966759012,0.0338003977004677
"AHDC1",-0.248103349964696,0.32086571602578,0.505477578698276
"AHI1",0.496206699929391,0.0362190339100176,0.120078117940435
"AHNAK",0.143136548056555,0.570978659303129,0.719492617903008
"AHNAK2",0.524834009540702,0.0253314041671609,0.0948803198395605
"AHR",0.311719593545387,0.207946288007384,0.38478601576133
"AHRR",-0.14631736023559,0.562360757543834,0.712937245785863
"AHSA1",0.333985278798629,0.175566555832454,0.346123407794962
"AIDA",-0.416686395453527,0.0853983160433789,0.213970584890594
"AIF1",0.241741725606627,0.333829175779601,0.518403847328194
"AIF1L",0.229018476890488,0.360653398215666,0.543460463045705
"AIFM1",-0.46757939031808,0.0503888180640493,0.149978966285205
"AIFM2",0.597992689658497,0.00876056834578468,0.0496465589392867
"AIFM3",-0.25128416214373,0.314497010100493,0.498932811687549
"AIG1",-0.435771268527735,0.0706551434074342,0.188867732357241
"AIM2",0.518472385182633,0.0274953462421001,0.100092752090068
"AIMP1",0.448494517243873,0.0619321304782058,0.172358205649452
"AIMP2",-0.302177157008283,0.22294494364337,0.401304946214996
"AIP",0.21629522817435,0.388657522750104,0.569894995090721
"AJ009632.2",-0.114509238445244,0.650954097285076,0.778138943517348
"AJ011931.2",0.499387512108426,0.0348573005566734,0.117090532396794
"AJM1",-0.524834009540702,0.0253314041671608,0.0948803198395605
"AJUBA",-0.209933603816281,0.403094473684067,0.582068185164679
"AK1",0.00636162435806912,0.980013092131537,0.987633645246811
"AK2",0.25128416214373,0.314497010100492,0.498932811687549
"AK3",-0.346708527514767,0.158678762915013,0.324108074767388
"AK4",-0.407143958916424,0.0935577168136343,0.227069273769591
"AK5",0.318081217903456,0.198323160050998,0.373248855414886
"AK6",-0.206752791637246,0.410420123418682,0.58827675489873
"AK7",-0.295815532650214,0.233322285074124,0.413084606315607
"AK8",-0.32126203008249,0.193623689674478,0.368072489939146
"AK9",-0.273549847396972,0.27204135028264,0.455484922296248
"AKAP1",0.308538781366352,0.21287043106092,0.390436386782626
"AKAP10",-0.368974212768009,0.131862150497344,0.285665309976164
"AKAP11",-0.477121826855184,0.0452667271687524,0.139921111929726
"AKAP12",-0.0763394922968294,0.763362171846459,0.85585822150534
"AKAP13",0.340346903156698,0.166977936286666,0.334478785597363
"AKAP14",-0.283092283934076,0.254989720732858,0.43708429913657
"AKAP17A",0.54391888261491,0.0196275832033862,0.0806956971469926
"AKAP3",-0.28627309611311,0.249458524877215,0.430956010610759
"AKAP5",0.550280506972979,0.0179699311058889,0.0763991775082914
"AKAP6",-0.0827011166548985,0.74424197810631,0.844254816010872
"AKAP7",-0.601173501837532,0.00831857671844305,0.0480760879481222
"AKAP8",0.566184567868152,0.0143062223119229,0.0667007012045897
"AKAP8L",0.171763857667866,0.495549988480279,0.660500149329533
"AKAP9",-0.209933603816281,0.403094473684067,0.582068185164679
"AKIP1",-0.248103349964696,0.32086571602578,0.505477578698276
"AKIRIN1",0.324442842261525,0.188998593038335,0.362687806189601
"AKIRIN2",0.486664263392288,0.0405503248241128,0.129772819712287
"AKNA",0.569365380047186,0.0136504850054704,0.0648479796774012
"AKNAD1",-0.429409644169666,0.0753426261257079,0.196859788305002
"AKR1A1",-0.0604354314016566,0.811714193149572,0.886315018500158
"AKR1B1",0.54391888261491,0.0196275832033862,0.0806956971469926
"AKR1B10",0.591631065300428,0.00970124022274902,0.0530371911709099
"AKR1C1",0.0413505583274493,0.870589608062596,0.924584721668536
"AKR1C3",0.0890627410129677,0.725263057271196,0.83234408858841
"AKR1E2",-0.381697461484147,0.118050351268215,0.265881464708932
"AKR7A2",0.0159040608951728,0.950057491398571,0.970666219957866
"AKT1",0.174944669846901,0.487477729896881,0.653783963890785
"AKT1S1",-0.346708527514767,0.158678762915013,0.324108074767388
"AKT2",0.254464974322765,0.308203920349177,0.493210841465889
"AKT3",0.0922435531920022,0.715829665482683,0.826300293215516
"AKTIP",-0.159040608951728,0.5284700117571,0.687284833943172
"AL008633.1",-0.553461319152013,0.0171836399395176,0.0743150264690718
"AL008721.2",-0.305357969187318,0.217869918264878,0.395980074177294
"AL009176.1",-0.604354314016566,0.00789473085313483,0.0464799934937087
"AL009177.1",0.569365380047186,0.0136504850054704,0.0648479796774012
"AL009179.1",-0.127232487161382,0.614892896787343,0.753892985246784
"AL009179.2",-0.559822943510082,0.0156927204091197,0.070241750111159
"AL020995.1",0.489845075571322,0.0390647863739189,0.126405947945241
"AL021155.5",0.416686395453527,0.0853983160433788,0.213970584890594
"AL021308.1",-0.388059085842216,0.111542938135418,0.255579491597783
"AL021328.1",0.117690050624279,0.641865467758828,0.771787663585581
"AL021368.2",-0.591631065300428,0.009701240222749,0.0530371911709099
"AL021392.1",-0.206752791637246,0.410420123418682,0.58827675489873
"AL021393.1",-0.203571979458212,0.417816571568208,0.594623182202397
"AL021408.1",-0.744310049894087,0.000396511486454179,0.00866860668676953
"AL021707.1",0.769756547326363,0.000187144974800162,0.00592795160593038
"AL021707.2",-0.50256832428746,0.0335353188992631,0.114138660908597
"AL021707.6",0.823830354369951,2.64096865717607e-05,0.00214621997963709
"AL021918.5",-0.524834009540702,0.0253314041671608,0.0948803198395605
"AL021937.3",0.594811877479463,0.00922126630123424,0.0513186891628331
"AL021978.1",0.626619999269808,0.00539075178200044,0.0370642222903215
"AL022067.1",0.604354314016566,0.00789473085313485,0.0464799934937087
"AL022068.1",-0.0890627410129677,0.725263057271196,0.83234408858841
"AL022069.1",-0.248103349964696,0.32086571602578,0.505477578698276
"AL022069.3",-0.0381697461484147,0.880473872651068,0.930695475281093
"AL022097.1",0.0763394922968294,0.763362171846459,0.85585822150534
"AL022151.1",-0.890627410129677,7.26805361597192e-07,0.000379258513555545
"AL022157.1",-0.734767613356983,0.00051421889330003,0.010075539955777
"AL022162.1",0.0667970557597257,0.792285273328889,0.874052780952406
"AL022238.2",-0.0254464974322765,0.920165481639333,0.95443643539396
"AL022311.1",0.302177157008283,0.22294494364337,0.401304946214996
"AL022322.1",-0.632981623627877,0.0048087911431101,0.0349536362084788
"AL022322.2",0.305357969187318,0.217869918264879,0.395980074177294
"AL022323.1",-0.0699778679387603,0.782613570424074,0.868067600153212
"AL022323.4",0.209933603816281,0.403094473684067,0.582068185164679
"AL022328.4",0.050892994864553,0.841051573716376,0.905435238352898
"AL022341.1",-0.636162435806912,0.00453762966759012,0.0338003977004677
"AL022345.4",-0.159040608951728,0.5284700117571,0.687284833943172
"AL022476.1",-0.445313705064838,0.0640332186628439,0.176520880420622
"AL022724.3",-0.00954243653710368,0.970023176523772,0.981957809234729
"AL023583.1",-0.359431776230905,0.142935587138887,0.301197636278108
"AL023584.2",0.582088628763324,0.0112626478830826,0.0578267853116639
"AL023653.1",0.601173501837532,0.00831857671844305,0.0480760879481222
"AL023882.1",-0.0986051775500713,0.697081085073463,0.812796709156869
"AL024474.2",-0.0222656852532419,0.930120073215297,0.96029110339405
"AL024508.1",0.626619999269808,0.00539075178200044,0.0370642222903215
"AL024508.2",0.499387512108426,0.0348573005566734,0.117090532396794
"AL031058.1",-0.276730659576007,0.266281116010187,0.448643746228736
"AL031123.1",0.531195633898771,0.0233026480561082,0.089774277890921
"AL031123.4",0.388059085842216,0.111542938135418,0.255579491597783
"AL031123.5",0.222656852532419,0.374509395174593,0.556599220275597
"AL031280.1",0.32126203008249,0.193623689674478,0.368072489939146
"AL031283.2",-0.365793400588974,0.135484366693722,0.291316363822361
"AL031428.1",0.162221421130763,0.520146924316265,0.680567031492394
"AL031432.4",-0.620258374911739,0.00602871527238676,0.0394923670750439
"AL031587.2",-0.324442842261525,0.188998593038335,0.362687806189601
"AL031590.1",-0.0190848730742074,0.940084544711249,0.964751911659215
"AL031595.3",0.528014821719737,0.0243004920465009,0.0923623647287839
"AL031599.1",0.464398578139046,0.0521898885443222,0.153428213483375
"AL031602.2",0.575727004405255,0.0124108071879096,0.06129362284659
"AL031663.3",0.101785989729106,0.687768280824928,0.805585518369514
"AL031666.1",-0.190848730742074,0.448099666041123,0.620096885890811
"AL031666.3",-0.279911471755041,0.260597241698235,0.44279200562419
"AL031668.1",0.53755725825684,0.0214032799271422,0.085187803628122
"AL031710.1",0.225837664711454,0.367544688108924,0.550041027963158
"AL031710.2",0.575727004405255,0.0124108071879096,0.06129362284659
"AL031714.1",0.629800811448843,0.00509300998070578,0.0359264656376431
"AL031727.2",0.496206699929391,0.0362190339100176,0.120078117940435
"AL031728.1",0.423048019811596,0.0802551310356555,0.205127480446766
"AL031768.2",-0.46757939031808,0.0503888180640493,0.149978966285205
"AL031772.1",0.572546192226221,0.013018892491538,0.0631023268674427
"AL031775.1",0.512110760824564,0.0298003448293987,0.105614126474021
"AL031846.2",-0.18130629420497,0.471527767978293,0.640932554924703
"AL031963.3",0.311719593545387,0.207946288007384,0.38478601576133
"AL033384.1",0.0858819288339331,0.734734237068356,0.838072088519813
"AL033504.1",-0.162221421130763,0.520146924316266,0.680567031492394
"AL033523.1",-0.238560913427592,0.340423472051444,0.524495495517334
"AL033527.4",0.311719593545387,0.207946288007384,0.38478601576133
"AL033528.2",0.273549847396972,0.27204135028264,0.455484922296248
"AL034397.3",0.0699778679387603,0.782613570424074,0.868067600153212
"AL034405.1",-0.232199289069523,0.353835881103551,0.537270211073
"AL034417.2",-0.340346903156698,0.166977936286666,0.334478785597363
"AL034417.3",-0.0763394922968294,0.763362171846459,0.85585822150534
"AL034417.4",-0.00636162435806912,0.980013092131537,0.987633645246811
"AL034550.2",0.378516649305113,0.121402829654164,0.270726125642423
"AL035071.1",0.610715938374635,0.00709928010412565,0.0436095493137262
"AL035071.2",0.817468730011882,3.43353154032902e-05,0.0024578879752052
"AL035106.1",0.0667970557597257,0.792285273328889,0.874052780952406
"AL035401.1",-0.333985278798629,0.175566555832454,0.346123407794962
"AL035416.1",-0.661608933239188,0.00278574998437507,0.0257522780606868
"AL035420.3",-0.165402233309797,0.511885358434621,0.674071906787096
"AL035427.1",-0.340346903156698,0.166977936286666,0.334478785597363
